PING 43.132.251.85 (43.132.251.85) 56(84) bytes of data.
64 bytes from 43.132.251.85: icmp_seq=25640 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25642 ttl=48 time=43.5 ms
64 bytes from 43.132.251.85: icmp_seq=25643 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25644 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25645 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=25646 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25650 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=25651 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25652 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25653 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=25655 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25658 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=25659 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=25660 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25661 ttl=44 time=176 ms
64 bytes from 43.132.251.85: icmp_seq=25662 ttl=44 time=184 ms
64 bytes from 43.132.251.85: icmp_seq=25665 ttl=42 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=25666 ttl=42 time=177 ms
64 bytes from 43.132.251.85: icmp_seq=25667 ttl=42 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=25668 ttl=44 time=180 ms
64 bytes from 43.132.251.85: icmp_seq=25669 ttl=44 time=184 ms
64 bytes from 43.132.251.85: icmp_seq=25670 ttl=44 time=181 ms
64 bytes from 43.132.251.85: icmp_seq=25671 ttl=44 time=186 ms
64 bytes from 43.132.251.85: icmp_seq=25672 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25673 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=25675 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=25678 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25680 ttl=48 time=43.3 ms
64 bytes from 43.132.251.85: icmp_seq=25681 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25683 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25684 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25686 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=25687 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=25688 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25689 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=25690 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25693 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25694 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=25695 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25696 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25697 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25699 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25700 ttl=48 time=42.3 ms
64 bytes from 43.132.251.85: icmp_seq=25702 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25703 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25704 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25705 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25706 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25707 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25709 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=25711 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25712 ttl=48 time=42.3 ms
64 bytes from 43.132.251.85: icmp_seq=25713 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25714 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25715 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=25716 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25718 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25720 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25721 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25722 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25724 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25725 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25730 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25732 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25736 ttl=48 time=44.5 ms
64 bytes from 43.132.251.85: icmp_seq=25737 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25738 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=25741 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25742 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25743 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25745 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25746 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25748 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25749 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25750 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25751 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25752 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25753 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25754 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25755 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25756 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25757 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25759 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25760 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25761 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25762 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25763 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25764 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=25766 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25767 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25769 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25772 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25773 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25774 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25775 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25779 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25780 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25782 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25783 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25784 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25787 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25788 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25789 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25790 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25791 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25793 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25794 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25795 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25796 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25797 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25799 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25802 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25803 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25805 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25806 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25808 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=25810 ttl=48 time=43.5 ms
64 bytes from 43.132.251.85: icmp_seq=25811 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25812 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25816 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25817 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25818 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25820 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25822 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25823 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25824 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25825 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25829 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25830 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25831 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25832 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25834 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25835 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25836 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25838 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25839 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25842 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25844 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25846 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25847 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25851 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25852 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25854 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25856 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25857 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25858 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25859 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25860 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=25862 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25865 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25866 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25867 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25868 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25870 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25871 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25872 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25876 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25877 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25878 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25880 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25881 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25882 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25883 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25887 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25890 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25891 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25896 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25899 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25900 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25903 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25905 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25908 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25909 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25910 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25911 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25912 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25913 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25914 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25916 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25917 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25918 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25919 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25920 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25921 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25925 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=25926 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25928 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25929 ttl=48 time=44.3 ms
64 bytes from 43.132.251.85: icmp_seq=25930 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25933 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25934 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25935 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25936 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25938 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25939 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25940 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25941 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25942 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25943 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25947 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25948 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25949 ttl=48 time=42.9 ms
64 bytes from 43.132.251.85: icmp_seq=25950 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25951 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=25953 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25955 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25956 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25958 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25960 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25961 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=25966 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25968 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25970 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25971 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25972 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25973 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25974 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25977 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25978 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25980 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25983 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25985 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25986 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25987 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25988 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25989 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25992 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25993 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25994 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25995 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=25996 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=25999 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26000 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26004 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26006 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26008 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26010 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26011 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26013 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=26014 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26015 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=26017 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26018 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26019 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26020 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26021 ttl=48 time=42.4 ms
64 bytes from 43.132.251.85: icmp_seq=26024 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26026 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26028 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26029 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26030 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26031 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26032 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26033 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26034 ttl=48 time=44.9 ms
64 bytes from 43.132.251.85: icmp_seq=26035 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26036 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26038 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26039 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26040 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26041 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26042 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26043 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26045 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26046 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26047 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26048 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=26049 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26050 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26051 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26052 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26053 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26057 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26058 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26059 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26061 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26062 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26063 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26064 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26067 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26068 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26069 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26072 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26073 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26074 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26075 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26076 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26077 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26079 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26082 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26084 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26086 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26087 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26089 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26090 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26091 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26092 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=26095 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26097 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26101 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26104 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26105 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26106 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26107 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26108 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26111 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26115 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26116 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26117 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26118 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26119 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26122 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26123 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26125 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26126 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26127 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26128 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26136 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26138 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26139 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26142 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26144 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26145 ttl=48 time=44.4 ms
64 bytes from 43.132.251.85: icmp_seq=26147 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26148 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=26150 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26151 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26152 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26154 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26155 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26159 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26161 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26163 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26164 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26166 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26167 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26168 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26170 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26173 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26176 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26179 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26180 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26181 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=26182 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26183 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26184 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=26186 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=26187 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=26189 ttl=48 time=44.0 ms
